time	V(in)	V(out)
2.477208441016068e-002	2.279156e+000	1.759784e-001
2.478123069959689e-002	2.187693e+000	2.137660e-001
2.478795194056629e-002	2.120481e+000	2.589451e-001
2.479212166217510e-002	2.078784e+000	3.043791e-001
2.479432696179212e-002	2.056731e+000	3.448905e-001
2.479577283575181e-002	2.042272e+000	3.971179e-001
2.479670553146834e-002	2.032945e+000	4.747088e-001
2.479780397405682e-002	2.021960e+000	6.292540e-001
2.479871396613142e-002	2.012861e+000	7.826939e-001
2.480096738943997e-002	1.990326e+000	1.162706e+000
2.480317532399018e-002	1.968247e+000	1.522331e+000
2.480759119309060e-002	1.924088e+000	2.205912e+000
2.481318486672656e-002	1.868152e+000	2.997657e+000
2.481914526333242e-002	1.808548e+000	3.710052e+000
2.482740504250134e-002	1.725950e+000	4.441871e+000
2.483554813015791e-002	1.644519e+000	4.849032e+000
2.484399571057880e-002	1.560043e+000	4.990092e+000
2.484799030905041e-002	1.520097e+000	4.999813e+000
2.494552033112175e-002	5.447969e-001	4.999753e+000
2.500000002500005e-002	4.440892e-015	4.998612e+000
2.500110074631902e-002	1.100721e-002	4.999616e+000
2.500330218895697e-002	3.302164e-002	5.000227e+000
2.513979163250965e-002	1.397916e+000	5.000192e+000
2.515199866375965e-002	1.519986e+000	4.990398e+000
2.516367694044025e-002	1.636769e+000	4.907222e+000
2.516874810229552e-002	1.687481e+000	4.750761e+000
2.517381371822148e-002	1.738137e+000	4.431990e+000
2.517911797232149e-002	1.791179e+000	3.949252e+000
2.518615444413216e-002	1.861544e+000	3.088749e+000
2.520022738775352e-002	2.002274e+000	1.034882e+000
2.520426678011535e-002	2.042668e+000	4.619681e-001
2.520566369874659e-002	2.056637e+000	3.484118e-001
2.520695043091889e-002	2.069504e+000	3.165362e-001
2.520759936284387e-002	2.075993e+000	3.051645e-001
2.520872376197353e-002	2.087237e+000	2.890284e-001
2.521030079257487e-002	2.103008e+000	2.705758e-001
2.521251147046624e-002	2.125114e+000	2.500708e-001
2.521496950025742e-002	2.149695e+000	2.318179e-001
2.521661614159266e-002	2.166161e+000	2.214766e-001
2.521897405399528e-002	2.189740e+000	2.085164e-001
2.522132059883414e-002	2.213206e+000	1.973569e-001
2.522463711611992e-002	2.246371e+000	1.838284e-001
2.522778395295641e-002	2.277839e+000	1.729511e-001
2.523317386147450e-002	2.331738e+000	1.574131e-001
2.523835317413753e-002	2.383532e+000	1.453027e-001
2.524871179946357e-002	2.487118e+000	1.263175e-001
2.525838017472001e-002	2.583802e+000	1.127461e-001
2.527525660647811e-002	2.752566e+000	9.539973e-002
2.529295603902269e-002	2.929560e+000	8.221238e-002
2.532097578720659e-002	3.209758e+000	6.698675e-002
2.533215036382410e-002	3.321503e+000	6.218811e-002
2.534749173189354e-002	3.474917e+000	5.693442e-002
2.535672256950108e-002	3.567225e+000	5.428228e-002
2.536595340710862e-002	3.659534e+000	5.182837e-002
2.537518424471616e-002	3.751842e+000	4.957269e-002
2.538441508232370e-002	3.844150e+000	4.751524e-002
2.539364591993124e-002	3.936459e+000	4.565602e-002
2.540287675753878e-002	4.028767e+000	4.399503e-002
2.541210759514632e-002	4.121076e+000	4.253227e-002
2.544546390252264e-002	4.454639e+000	3.768189e-002
2.550000002510005e-002	5.000000e+000	3.131734e-002
2.550000077419907e-002	4.999993e+000	3.131421e-002
2.550000152329809e-002	4.999985e+000	3.131152e-002
2.550000227239712e-002	4.999978e+000	3.130926e-002
2.550000302149614e-002	4.999970e+000	3.130743e-002
2.550000377059516e-002	4.999963e+000	3.130604e-002
2.550000451969418e-002	4.999955e+000	3.130508e-002
2.550000526879321e-002	4.999948e+000	3.130455e-002
2.550001051166636e-002	4.999895e+000	3.130163e-002
2.550002099741268e-002	4.999790e+000	3.130111e-002
2.551702548050750e-002	4.829745e+000	3.295652e-002
2.553402996360232e-002	4.659701e+000	3.487995e-002
2.555103444669715e-002	4.489656e+000	3.707141e-002
2.556803892979196e-002	4.319611e+000	3.953088e-002
2.558504341288679e-002	4.149566e+000	4.225839e-002
2.560204789598161e-002	3.979521e+000	4.525391e-002
2.561905237907643e-002	3.809476e+000	4.851746e-002
2.563822488856029e-002	3.617751e+000	5.296699e-002
2.565372033159254e-002	3.462797e+000	5.730942e-002
2.565881703944043e-002	3.411830e+000	5.891052e-002
2.566391374728832e-002	3.360863e+000	6.066060e-002
2.566901045513620e-002	3.309896e+000	6.255965e-002
2.567410716298409e-002	3.258929e+000	6.460767e-002
2.567920387083198e-002	3.207962e+000	6.680467e-002
2.568430057867987e-002	3.156994e+000	6.915064e-002
2.568939728652776e-002	3.106027e+000	7.164558e-002
2.570810727975806e-002	2.918927e+000	8.345018e-002
2.573908590573756e-002	2.609141e+000	1.122708e-001
2.575833589769101e-002	2.416641e+000	1.413747e-001
2.577208441895857e-002	2.279156e+000	1.759784e-001
2.578123070323360e-002	2.187693e+000	2.137660e-001
2.578795194334473e-002	2.120481e+000	2.589451e-001
2.579212166448295e-002	2.078784e+000	3.043791e-001
2.579432696376206e-002	2.056731e+000	3.448905e-001
2.579577283752087e-002	2.042272e+000	3.971179e-001
2.579670553313972e-002	2.032945e+000	4.747089e-001
2.579780397514201e-002	2.021960e+000	6.292540e-001
2.579871396656653e-002	2.012861e+000	7.826938e-001
2.580096739032325e-002	1.990326e+000	1.162705e+000
2.580317532670743e-002	1.968247e+000	1.522331e+000
2.580759119947580e-002	1.924088e+000	2.205913e+000
2.581318487165422e-002	1.868152e+000	2.997657e+000
2.581914526769779e-002	1.808548e+000	3.710052e+000
2.582740504538425e-002	1.725950e+000	4.441871e+000
2.583554813056118e-002	1.644519e+000	4.849032e+000
2.584399571343115e-002	1.560043e+000	4.990092e+000
2.584799031188584e-002	1.520097e+000	4.999813e+000
2.594552033886348e-002	5.447969e-001	4.999753e+000
2.600000002600005e-002	4.440892e-015	4.998612e+000
2.600110074731899e-002	1.100721e-002	4.999616e+000
2.600330218995687e-002	3.302164e-002	5.000227e+000
2.613979163350545e-002	1.397916e+000	5.000192e+000
2.615199866475545e-002	1.519986e+000	4.990398e+000
2.616367694143667e-002	1.636769e+000	4.907222e+000
2.616874810328895e-002	1.687481e+000	4.750761e+000
2.617381371921927e-002	1.738137e+000	4.431990e+000
2.617911797331365e-002	1.791179e+000	3.949252e+000
2.618615444505258e-002	1.861544e+000	3.088749e+000
2.620022738853045e-002	2.002274e+000	1.034882e+000
2.620426678092632e-002	2.042668e+000	4.619681e-001
2.620566369959176e-002	2.056637e+000	3.484118e-001
2.620695043195926e-002	2.069504e+000	3.165362e-001
2.620759936390068e-002	2.075993e+000	3.051645e-001
2.620872376310946e-002	2.087237e+000	2.890284e-001
2.621030079377520e-002	2.103008e+000	2.705758e-001
2.621251147164097e-002	2.125114e+000	2.500708e-001
2.621496950127172e-002	2.149695e+000	2.318179e-001
2.621661614248015e-002	2.166161e+000	2.214766e-001
2.621897405456460e-002	2.189740e+000	2.085164e-001
2.622132059922277e-002	2.213206e+000	1.973569e-001
2.622463711600005e-002	2.246371e+000	1.838284e-001
2.622778395240202e-002	2.277839e+000	1.729511e-001
2.623317386010528e-002	2.331738e+000	1.574131e-001
2.623835317194391e-002	2.383532e+000	1.453027e-001
2.624871179562117e-002	2.487118e+000	1.263176e-001
2.625838016944310e-002	2.583802e+000	1.127461e-001
2.627525659999548e-002	2.752566e+000	9.539973e-002
2.629295603077372e-002	2.929560e+000	8.221238e-002
2.632097577736900e-002	3.209758e+000	6.698675e-002
2.633215035294869e-002	3.321503e+000	6.218811e-002
2.634749171933134e-002	3.474917e+000	5.693442e-002
2.635672244125454e-002	3.567224e+000	5.428231e-002
2.636595316317774e-002	3.659531e+000	5.182843e-002
2.637518388510094e-002	3.751839e+000	4.957277e-002
2.638441460702414e-002	3.844146e+000	4.751534e-002
2.639364532894734e-002	3.936453e+000	4.565614e-002
2.640287605087054e-002	4.028760e+000	4.399517e-002
2.641210677279374e-002	4.121068e+000	4.253242e-002
2.644546477641993e-002	4.454648e+000	3.768178e-002
2.650000002610005e-002	5.000000e+000	3.131734e-002
2.650000077519907e-002	4.999993e+000	3.131421e-002
2.650000152429810e-002	4.999985e+000	3.131152e-002
2.650000227339712e-002	4.999978e+000	3.130926e-002
2.650000302249614e-002	4.999970e+000	3.130743e-002
2.650000377159516e-002	4.999963e+000	3.130604e-002
2.650000452069419e-002	4.999955e+000	3.130508e-002
2.650000526979321e-002	4.999948e+000	3.130455e-002
2.650001051266637e-002	4.999895e+000	3.130163e-002
2.650002099841268e-002	4.999790e+000	3.130111e-002
2.651702547954222e-002	4.829745e+000	3.295652e-002
2.653402996067175e-002	4.659701e+000	3.487995e-002
2.655103444180128e-002	4.489656e+000	3.707141e-002
2.656803892293082e-002	4.319611e+000	3.953088e-002
2.658504340406035e-002	4.149566e+000	4.225838e-002
2.660204788518988e-002	3.979521e+000	4.525391e-002
2.661905236631942e-002	3.809477e+000	4.851745e-002
2.663822487952796e-002	3.617751e+000	5.296699e-002
2.665372032009505e-002	3.462797e+000	5.730941e-002
2.665881701339345e-002	3.411830e+000	5.891051e-002
2.666391370669186e-002	3.360863e+000	6.066058e-002
2.666901039999027e-002	3.309896e+000	6.255962e-002
2.667410709328867e-002	3.258929e+000	6.460764e-002
2.667920378658708e-002	3.207962e+000	6.680463e-002
2.668430047988549e-002	3.156995e+000	6.915059e-002
2.668939717318389e-002	3.106029e+000	7.164552e-002
2.670810706470997e-002	2.918930e+000	8.345003e-002
2.673908583266207e-002	2.609142e+000	1.122708e-001
2.675833585964298e-002	2.416642e+000	1.413746e-001
2.677208440344265e-002	2.279156e+000	1.759784e-001
2.678123069751529e-002	2.187693e+000	2.137659e-001
2.678795193953901e-002	2.120481e+000	2.589451e-001
2.679212166235050e-002	2.078784e+000	3.043791e-001
2.679432696246689e-002	2.056731e+000	3.448905e-001
2.679577283675174e-002	2.042272e+000	3.971178e-001
2.679670553261527e-002	2.032945e+000	4.747087e-001
2.679780397597645e-002	2.021960e+000	6.292539e-001
2.679871396889383e-002	2.012861e+000	7.826940e-001
2.680096739166202e-002	1.990326e+000	1.162706e+000
2.680317532386336e-002	1.968247e+000	1.522331e+000
2.680759118826604e-002	1.924088e+000	2.205911e+000
2.681318486370080e-002	1.868152e+000	2.997656e+000
2.681914526098703e-002	1.808548e+000	3.710052e+000
2.682740504104166e-002	1.725950e+000	4.441871e+000
2.683554813082527e-002	1.644519e+000	4.849032e+000
2.684399570952269e-002	1.560043e+000	4.990092e+000
2.684799030795742e-002	1.520097e+000	4.999813e+000
2.694552031292150e-002	5.447971e-001	4.999753e+000
2.700000002700005e-002	4.440892e-015	4.998612e+000
2.700110074831891e-002	1.100721e-002	4.999616e+000
2.700330219095664e-002	3.302164e-002	5.000227e+000
2.713979163449548e-002	1.397916e+000	5.000192e+000
2.715199866574548e-002	1.519986e+000	4.990398e+000
2.716367694242715e-002	1.636769e+000	4.907222e+000
2.716874810428345e-002	1.687481e+000	4.750761e+000
2.717381372020810e-002	1.738137e+000	4.431990e+000
2.717911797430240e-002	1.791179e+000	3.949252e+000
2.718615444607226e-002	1.861544e+000	3.088749e+000
2.720022738961199e-002	2.002274e+000	1.034882e+000
2.720426678199733e-002	2.042668e+000	4.619681e-001
2.720566370065077e-002	2.056637e+000	3.484118e-001
2.720695043294543e-002	2.069504e+000	3.165362e-001
2.720759936488086e-002	2.075993e+000	3.051645e-001
2.720872376405987e-002	2.087237e+000	2.890284e-001
2.721030079470083e-002	2.103008e+000	2.705758e-001
2.721251147257444e-002	2.125114e+000	2.500708e-001
2.721496950226283e-002	2.149695e+000	2.318179e-001
2.721661614351801e-002	2.166161e+000	2.214766e-001
2.721897405572232e-002	2.189740e+000	2.085164e-001
2.722132060044985e-002	2.213206e+000	1.973569e-001
2.722463711742280e-002	2.246371e+000	1.838284e-001
2.722778395399175e-002	2.277839e+000	1.729511e-001
2.723317386200916e-002	2.331738e+000	1.574131e-001
2.723835317416638e-002	2.383532e+000	1.453027e-001
2.724871179848083e-002	2.487118e+000	1.263175e-001
2.725838017285727e-002	2.583802e+000	1.127461e-001
2.727525660387181e-002	2.752566e+000	9.539973e-002
2.729295603533027e-002	2.929560e+000	8.221238e-002
2.732097578253153e-002	3.209758e+000	6.698675e-002
2.733215035867017e-002	3.321503e+000	6.218811e-002
2.734749172583771e-002	3.474917e+000	5.693442e-002
2.735672249766454e-002	3.567225e+000	5.428230e-002
2.736595326949138e-002	3.659532e+000	5.182840e-002
2.737518404131821e-002	3.751840e+000	4.957273e-002
2.738441481314504e-002	3.844148e+000	4.751529e-002
2.739364558497187e-002	3.936455e+000	4.565609e-002
2.740287635679870e-002	4.028763e+000	4.399511e-002
2.741210712862553e-002	4.121071e+000	4.253236e-002
2.744546440292453e-002	4.454644e+000	3.768183e-002
2.750000002710006e-002	5.000000e+000	3.131734e-002
2.750000077619908e-002	4.999993e+000	3.131421e-002
2.750000152529810e-002	4.999985e+000	3.131152e-002
2.750000227439712e-002	4.999978e+000	3.130926e-002
2.750000302349615e-002	4.999970e+000	3.130743e-002
2.750000377259517e-002	4.999963e+000	3.130604e-002
2.750000452169419e-002	4.999955e+000	3.130508e-002
2.750000527079321e-002	4.999948e+000	3.130455e-002
2.750001051366637e-002	4.999895e+000	3.130163e-002
2.750002099941269e-002	4.999790e+000	3.130111e-002
2.751702547995370e-002	4.829745e+000	3.295652e-002
2.753402996049471e-002	4.659701e+000	3.487995e-002
2.755103444103572e-002	4.489656e+000	3.707141e-002
2.756803892157673e-002	4.319611e+000	3.953088e-002
2.758504340211774e-002	4.149566e+000	4.225838e-002
2.760204788265875e-002	3.979521e+000	4.525391e-002
2.761905236319976e-002	3.809477e+000	4.851745e-002
2.763822487617553e-002	3.617752e+000	5.296699e-002
2.765372031963038e-002	3.462797e+000	5.730941e-002
2.765881699616454e-002	3.411830e+000	5.891050e-002
2.766391367269870e-002	3.360864e+000	6.066057e-002
2.766901034923287e-002	3.309897e+000	6.255960e-002
2.767410702576703e-002	3.258930e+000	6.460761e-002
2.767920370230120e-002	3.207963e+000	6.680459e-002
2.768430037883536e-002	3.156996e+000	6.915053e-002
2.768939705536953e-002	3.106030e+000	7.164545e-002
2.770810683085957e-002	2.918932e+000	8.344987e-002
2.773908575625209e-002	2.609143e+000	1.122707e-001
2.775833582066798e-002	2.416642e+000	1.413745e-001
2.777208438851716e-002	2.279156e+000	1.759783e-001
2.778123069268607e-002	2.187693e+000	2.137659e-001
2.778795193651151e-002	2.120481e+000	2.589450e-001
2.779212166054160e-002	2.078784e+000	3.043790e-001
2.779432696139570e-002	2.056731e+000	3.448904e-001
2.779577283612959e-002	2.042272e+000	3.971177e-001
2.779670553220712e-002	2.032945e+000	4.747085e-001
2.779780397680936e-002	2.021960e+000	6.292539e-001
2.779871397109705e-002	2.012861e+000	7.826942e-001
2.780096739293813e-002	1.990326e+000	1.162706e+000
2.780317532128727e-002	1.968247e+000	1.522330e+000
2.780759117798557e-002	1.924088e+000	2.205909e+000
2.781318485646032e-002	1.868152e+000	2.997655e+000
2.781914525490763e-002	1.808548e+000	3.710051e+000
2.782740503695872e-002	1.725950e+000	4.441870e+000
2.783554813080739e-002	1.644519e+000	4.849031e+000
2.784399570588802e-002	1.560043e+000	4.990092e+000
2.784799030429519e-002	1.520097e+000	4.999813e+000
2.794552028758934e-002	5.447974e-001	4.999753e+000
2.800000002800005e-002	0.000000e+000	4.998612e+000
2.800110074931883e-002	1.100721e-002	4.999616e+000
2.800330219195638e-002	3.302164e-002	5.000227e+000
2.813979163548450e-002	1.397916e+000	5.000192e+000
2.815199866673450e-002	1.519986e+000	4.990398e+000
2.816367694341859e-002	1.636769e+000	4.907222e+000
2.816874810527857e-002	1.687481e+000	4.750761e+000
2.817381372120115e-002	1.738137e+000	4.431990e+000
2.817911797529771e-002	1.791179e+000	3.949252e+000
2.818615444708895e-002	1.861544e+000	3.088749e+000
2.820022739067142e-002	2.002274e+000	1.034882e+000
2.820426678304831e-002	2.042668e+000	4.619681e-001
2.820566370169281e-002	2.056637e+000	3.484118e-001
2.820695043393484e-002	2.069504e+000	3.165362e-001
2.820759936586587e-002	2.075993e+000	3.051645e-001
2.820872376502351e-002	2.087237e+000	2.890284e-001
2.821030079564712e-002	2.103008e+000	2.705758e-001
2.821251147352791e-002	2.125114e+000	2.500708e-001
2.821496950325969e-002	2.149695e+000	2.318179e-001
2.821661614454983e-002	2.166161e+000	2.214766e-001
2.821897405684063e-002	2.189740e+000	2.085164e-001
2.822132060161590e-002	2.213206e+000	1.973569e-001
2.822463711872236e-002	2.246371e+000	1.838284e-001
2.822778395540566e-002	2.277839e+000	1.729511e-001
2.823317386363893e-002	2.331738e+000	1.574131e-001
2.823835317601483e-002	2.383532e+000	1.453027e-001
2.824871180076663e-002	2.487118e+000	1.263175e-001
2.825838017552325e-002	2.583802e+000	1.127461e-001
2.827525660685793e-002	2.752566e+000	9.539973e-002
2.829295603878462e-002	2.929560e+000	8.221238e-002
2.832097578641227e-002	3.209758e+000	6.698675e-002
2.833215036272908e-002	3.321503e+000	6.218811e-002
2.834749173036030e-002	3.474917e+000	5.693442e-002
2.835672253073173e-002	3.567225e+000	5.428229e-002
2.836595333110317e-002	3.659533e+000	5.182839e-002
2.837518413147461e-002	3.751841e+000	4.957271e-002
2.838441493184605e-002	3.844149e+000	4.751527e-002
2.839364573221748e-002	3.936457e+000	4.565606e-002
2.840287653258892e-002	4.028765e+000	4.399507e-002
2.841210733296036e-002	4.121073e+000	4.253232e-002
2.844546418828714e-002	4.454642e+000	3.768185e-002
2.850000002810006e-002	5.000000e+000	3.131734e-002
2.850000077719908e-002	4.999993e+000	3.131421e-002
2.850000152629810e-002	4.999985e+000	3.131152e-002
2.850000227539712e-002	4.999978e+000	3.130926e-002
2.850000302449614e-002	4.999970e+000	3.130743e-002
2.850000377359517e-002	4.999963e+000	3.130604e-002
2.850000452269419e-002	4.999955e+000	3.130508e-002
2.850000527179321e-002	4.999948e+000	3.130455e-002
2.850001051466637e-002	4.999895e+000	3.130163e-002
2.850002100041268e-002	4.999790e+000	3.130111e-002
2.851702547745484e-002	4.829745e+000	3.295652e-002
2.853402995449699e-002	4.659701e+000	3.487995e-002
2.855103443153915e-002	4.489656e+000	3.707141e-002
2.856803890858131e-002	4.319611e+000	3.953088e-002
2.858504338562347e-002	4.149566e+000	4.225838e-002
2.860204786266562e-002	3.979522e+000	4.525390e-002
2.861905233970778e-002	3.809477e+000	4.851745e-002
2.863822487362619e-002	3.617752e+000	5.296699e-002
2.865372032198433e-002	3.462797e+000	5.730941e-002
2.865881694811649e-002	3.411831e+000	5.891049e-002
2.866391357424866e-002	3.360864e+000	6.066054e-002
2.866901020038082e-002	3.309898e+000	6.255955e-002
2.867410682651298e-002	3.258932e+000	6.460753e-002
2.867920345264514e-002	3.207966e+000	6.680448e-002
2.868430007877730e-002	3.156999e+000	6.915039e-002
2.868939670490947e-002	3.106033e+000	7.164527e-002
2.870810614886174e-002	2.918939e+000	8.344941e-002
2.873908552671722e-002	2.609145e+000	1.122705e-001
2.875833570087547e-002	2.416643e+000	1.413743e-001
2.877208433946798e-002	2.279157e+000	1.759782e-001
2.878123067399067e-002	2.187694e+000	2.137658e-001
2.878795192357500e-002	2.120481e+000	2.589449e-001
2.879212165226886e-002	2.078784e+000	3.043789e-001
2.879432695558920e-002	2.056731e+000	3.448903e-001
2.879577283185759e-002	2.042272e+000	3.971174e-001
2.879670552865404e-002	2.032945e+000	4.747081e-001
2.879780397730081e-002	2.021960e+000	6.292538e-001
2.879871397603850e-002	2.012861e+000	7.826949e-001
2.880096739491298e-002	1.990326e+000	1.162706e+000
2.880317531077669e-002	1.968247e+000	1.522328e+000
2.880759114250411e-002	1.924089e+000	2.205904e+000
2.881318483073518e-002	1.868152e+000	2.997651e+000
2.881914523290703e-002	1.808548e+000	3.710048e+000
2.882740502270845e-002	1.725950e+000	4.441869e+000
2.883554813101018e-002	1.644519e+000	4.849031e+000
2.884399569269552e-002	1.560043e+000	4.990092e+000
2.884799029108171e-002	1.520097e+000	4.999813e+000
2.894552021962661e-002	5.447981e-001	4.999753e+000
2.900000002900005e-002	4.440892e-015	4.998612e+000
2.900110075031874e-002	1.100721e-002	4.999616e+000
2.900330219295610e-002	3.302164e-002	5.000227e+000
2.913979163647263e-002	1.397916e+000	5.000192e+000
2.915199866772263e-002	1.519986e+000	4.990398e+000
2.916367694440989e-002	1.636769e+000	4.907222e+000
2.916874810627318e-002	1.687481e+000	4.750761e+000
2.917381372219265e-002	1.738137e+000	4.431990e+000
2.917911797628367e-002	1.791179e+000	3.949252e+000
2.918615444804531e-002	1.861544e+000	3.088749e+000
2.920022739156859e-002	2.002274e+000	1.034882e+000
2.920426678396250e-002	2.042668e+000	4.619681e-001
2.920566370262315e-002	2.056637e+000	3.484118e-001
2.920695043495409e-002	2.069504e+000	3.165362e-001
2.920759936689270e-002	2.075993e+000	3.051645e-001
2.920872376608612e-002	2.087237e+000	2.890284e-001
2.921030079673847e-002	2.103008e+000	2.705758e-001
2.921251147460599e-002	2.125114e+000	2.500708e-001
2.921496950426287e-002	2.149695e+000	2.318179e-001
2.921661614549333e-002	2.166161e+000	2.214766e-001
2.921897405763624e-002	2.189740e+000	2.085164e-001
2.922132060232924e-002	2.213206e+000	1.973569e-001
2.922463711920332e-002	2.246371e+000	1.838284e-001
2.922778395568752e-002	2.277839e+000	1.729511e-001
2.923317386354492e-002	2.331738e+000	1.574131e-001
2.923835317554017e-002	2.383532e+000	1.453027e-001
2.924871179953067e-002	2.487118e+000	1.263176e-001
2.925838017362474e-002	2.583802e+000	1.127461e-001
2.927525660440426e-002	2.752566e+000	9.539973e-002
2.929295603551660e-002	2.929560e+000	8.221238e-002
2.932097578240438e-002	3.209758e+000	6.698675e-002
2.933215035810906e-002	3.321503e+000	6.218811e-002
2.934749172476130e-002	3.474917e+000	5.693442e-002
2.935672246757130e-002	3.567224e+000	5.428230e-002
2.936595321038130e-002	3.659532e+000	5.182841e-002
2.937518395319130e-002	3.751839e+000	4.957275e-002
2.938441469600130e-002	3.844147e+000	4.751532e-002
2.939364543881130e-002	3.936454e+000	4.565611e-002
2.940287618162130e-002	4.028762e+000	4.399514e-002
2.941210692443130e-002	4.121069e+000	4.253239e-002
2.944546462229370e-002	4.454646e+000	3.768180e-002
2.950000002910006e-002	5.000000e+000	3.131734e-002
2.950000077819908e-002	4.999993e+000	3.131421e-002
2.950000152729810e-002	4.999985e+000	3.131152e-002
2.950000227639713e-002	4.999978e+000	3.130926e-002
2.950000302549615e-002	4.999970e+000	3.130743e-002
2.950000377459517e-002	4.999963e+000	3.130604e-002
2.950000452369419e-002	4.999955e+000	3.130508e-002
2.950000527279321e-002	4.999948e+000	3.130455e-002
2.950001051566637e-002	4.999895e+000	3.130163e-002
2.950002100141269e-002	4.999790e+000	3.130111e-002
2.951702548391466e-002	4.829745e+000	3.295652e-002
2.953402996641663e-002	4.659701e+000	3.487995e-002
2.955103444891860e-002	4.489656e+000	3.707141e-002
2.956803893142058e-002	4.319611e+000	3.953088e-002
2.958504341392255e-002	4.149566e+000	4.225838e-002
2.960204789642452e-002	3.979521e+000	4.525391e-002
2.961905237892649e-002	3.809477e+000	4.851745e-002
2.963822489019337e-002	3.617751e+000	5.296699e-002
2.965372032721820e-002	3.462797e+000	5.730941e-002
2.965881705584526e-002	3.411830e+000	5.891052e-002
2.966391378447231e-002	3.360862e+000	6.066061e-002
2.966901051309936e-002	3.309895e+000	6.255967e-002
2.967410724172642e-002	3.258928e+000	6.460770e-002
2.967920397035347e-002	3.207961e+000	6.680471e-002
2.968430069898053e-002	3.156993e+000	6.915069e-002
2.968939742760758e-002	3.106026e+000	7.164565e-002
2.970810754876787e-002	2.918925e+000	8.345036e-002
2.973908599996550e-002	2.609140e+000	1.122709e-001
2.975833594926595e-002	2.416641e+000	1.413748e-001
2.977208444294393e-002	2.279156e+000	1.759785e-001
2.978123071530305e-002	2.187693e+000	2.137660e-001
2.978795195309422e-002	2.120481e+000	2.589452e-001
2.979212167225027e-002	2.078784e+000	3.043792e-001
2.979432697052267e-002	2.056731e+000	3.448906e-001
2.979577284365077e-002	2.042272e+000	3.971180e-001
2.979670553897581e-002	2.032945e+000	4.747090e-001
2.979780397934243e-002	2.021960e+000	6.292540e-001
2.979871396896986e-002	2.012861e+000	7.826936e-001
2.980096739391795e-002	1.990326e+000	1.162705e+000
2.980317533534308e-002	1.968247e+000	1.522332e+000
2.980759121819335e-002	1.924088e+000	2.205915e+000
2.981318488644114e-002	1.868151e+000	2.997658e+000
2.981914528099012e-002	1.808547e+000	3.710054e+000
2.982740505629716e-002	1.725950e+000	4.441872e+000
2.983554813641419e-002	1.644519e+000	4.849032e+000
2.984399572362039e-002	1.560043e+000	4.990092e+000
2.984799032212635e-002	1.520097e+000	4.999813e+000
2.994552038109178e-002	5.447965e-001	4.999753e+000
3.000000003000006e-002	4.440892e-015	4.998612e+000
3.000110075131917e-002	1.100721e-002	4.999616e+000
3.000330219395739e-002	3.302164e-002	5.000227e+000
3.013979163752737e-002	1.397916e+000	5.000192e+000
3.015199866877737e-002	1.519986e+000	4.990398e+000
3.016367694545444e-002	1.636769e+000	4.907222e+000
3.016874810730209e-002	1.687481e+000	4.750761e+000
3.017381372322980e-002	1.738137e+000	4.431990e+000
3.017911797732276e-002	1.791179e+000	3.949252e+000
3.018615444905655e-002	1.861544e+000	3.088749e+000
3.020022739252413e-002	2.002274e+000	1.034882e+000
3.020426678492000e-002	2.042668e+000	4.619681e-001
3.020566370358618e-002	2.056637e+000	3.484118e-001
3.020695043596024e-002	2.069504e+000	3.165362e-001
3.020759936790211e-002	2.075993e+000	3.051645e-001
3.020872376711352e-002	2.087237e+000	2.890284e-001
3.021030079778154e-002	2.103008e+000	2.705758e-001
3.021251147564649e-002	2.125114e+000	2.500708e-001
3.021496950527089e-002	2.149695e+000	2.318179e-001
3.021661614647504e-002	2.166161e+000	2.214766e-001
3.021897405855034e-002	2.189740e+000	2.085164e-001
3.022132060320430e-002	2.213206e+000	1.973569e-001
3.022463711997051e-002	2.246371e+000	1.838284e-001
3.022778395636292e-002	2.277839e+000	1.729511e-001
3.023317386404818e-002	2.331738e+000	1.574131e-001
3.023835317586911e-002	2.383532e+000	1.453027e-001
3.024871179951097e-002	2.487118e+000	1.263176e-001
3.025838017330243e-002	2.583802e+000	1.127461e-001
3.027525660382659e-002	2.752566e+000	9.539973e-002
3.029295603456552e-002	2.929560e+000	8.221238e-002
3.032097578112385e-002	3.209758e+000	6.698675e-002
3.033215035665156e-002	3.321503e+000	6.218811e-002
3.034749172308214e-002	3.474917e+000	5.693443e-002
3.035672244420042e-002	3.567224e+000	5.428231e-002
3.036595316531870e-002	3.659531e+000	5.182843e-002
3.037518388643698e-002	3.751839e+000	4.957277e-002
3.038441460755527e-002	3.844146e+000	4.751534e-002
3.039364532867354e-002	3.936453e+000	4.565614e-002
3.040287604979183e-002	4.028760e+000	4.399517e-002
3.041210677091010e-002	4.121068e+000	4.253242e-002
3.044546478717328e-002	4.454648e+000	3.768178e-002
3.050000003010006e-002	5.000000e+000	3.131734e-002
3.050000077919908e-002	4.999993e+000	3.131421e-002
3.050000152829811e-002	4.999985e+000	3.131152e-002
3.050000227739713e-002	4.999978e+000	3.130926e-002
3.050000302649615e-002	4.999970e+000	3.130743e-002
3.050000377559517e-002	4.999963e+000	3.130604e-002
3.050000452469420e-002	4.999955e+000	3.130508e-002
3.050000527379322e-002	4.999948e+000	3.130455e-002
3.050001051666637e-002	4.999895e+000	3.130163e-002
3.050002100241269e-002	4.999790e+000	3.130111e-002
3.051702548273491e-002	4.829745e+000	3.295652e-002
3.053402996305713e-002	4.659701e+000	3.487995e-002
3.055103444337935e-002	4.489656e+000	3.707141e-002
